model_name,year,odometer,dealer,price,label
suv,7,7.3845398984539585,dealer23,370.78203007825164,normal
sedan,7,3.839011909415764,dealer4,365.3096034819884,normal
suv,1,0.5656902997463844,dealer11,459.77324491070243,normal
sedan,7,3.5482668562178117,dealer6,323.41018764386257,normal
sedan,10,9.21711929750549,dealer23,242.23870778000713,normal
compact,2,0.8500004444365283,dealer5,364.6431177998481,normal
sedan,5,5.613722653836193,dealer3,342.5491565376173,normal
compact,6,3.3429031263422555,dealer11,261.8285778008888,normal
sedan,10,8.269482851405478,dealer10,288.33757288264104,normal
compact,3,0.9803295423098914,dealer6,278.46193722360164,normal
compact,4,1.2272570379989247,dealer13,307.202500789654,normal
suv,1,1.4082414058085149,dealer21,496.1399762002234,normal
sedan,1,0.6155857386223986,dealer10,346.49461839782924,normal
compact,1,0.3178467254026311,dealer23,341.64854991540324,normal
suv,3,2.877171338051344,dealer12,472.33337589154127,normal
compact,10,3.0265109137268986,dealer2,226.66330683794814,normal
compact,5,1.8789703825732462,dealer15,282.0547273189796,normal
sedan,10,4.779444821143178,dealer8,275.45637129323654,normal
suv,10,10.776807883893122,dealer3,382.0257862688706,normal
suv,2,1.9975731090262359,dealer17,489.5588518471036,normal
compact,7,1.6548048512992424,dealer0,278.45112111528556,normal
sedan,3,2.160077743281915,dealer2,364.77907695940786,normal
compact,1,0.4238698999650733,dealer12,369.6512532232487,normal
suv,9,8.823747326143378,dealer20,377.38074820719004,normal
suv,10,14.95824334964125,dealer17,320.92654073660754,normal
suv,7,6.12446899713127,dealer0,397.76334209771227,normal
compact,4,1.3374473998060397,dealer16,262.1616593690582,normal
compact,7,2.232988878932626,dealer14,221.4495841153038,normal
sedan,8,5.240961729338744,dealer20,322.169597017497,normal
suv,6,5.5618674325267445,dealer15,417.89171717133337,normal
suv,2,2.6870803985852385,dealer23,439.8869047316873,normal
suv,5,6.83712036415576,dealer23,505.6769002470252,anomaly
sedan,6,3.0348277067641094,dealer18,427.7187973441875,anomaly
compact,9,3.1174140817813365,dealer18,93.51350556920207,anomaly
sedan,5,4.112552507189781,dealer3,220.1843704849996,anomaly
sedan,4,2.3599525216391886,dealer1,272.4534193684727,anomaly
compact,3,1.5985035743333391,dealer6,447.5194420034543,anomaly
suv,2,2.352908788413652,dealer14,551.62583961122,anomaly
suv,4,3.9428047549986798,dealer16,327.7520058042049,anomaly
suv,7,7.5250492394711,dealer18,504.9179827521055,anomaly
sedan,7,4.950047115835447,dealer7,218.51304488343246,anomaly
compact,5,1.4409018214185543,dealer10,189.75702601711714,anomaly
sedan,8,5.092831669407139,dealer12,374.4970926042639,anomaly
compact,9,3.452150245065937,dealer11,325.4710589067502,anomaly
sedan,5,3.3802508447062025,dealer9,452.34657916335146,anomaly
sedan,2,0.9145587598333146,dealer19,430.04637964451956,anomaly
suv,2,1.6909722779715037,dealer6,617.4929274071989,anomaly
compact,4,1.3881273535605485,dealer4,203.40984508172798,anomaly
suv,9,7.910576222054938,dealer19,464.77931762089526,anomaly
suv,4,4.818922642587,dealer5,538.4065871447303,anomaly
suv,6,5.6401857200675725,dealer7,322.92429141279143,anomaly
compact,4,1.3881273535605485,dealer4,403.40984508172795,anomaly
suv,4,3.4935204791258676,dealer2,353.22419148468634,anomaly
compact,10,2.922345003903009,dealer1,319.19824981288014,anomaly
suv,2,2.2602658482341678,dealer3,393.35070901076017,anomaly
suv,2,1.6909722779715037,dealer6,417.492927407199,anomaly
suv,8,8.599642759309713,dealer20,293.3831097936193,anomaly
compact,3,0.8932132747415285,dealer8,224.9962656196467,anomaly
suv,7,7.5250492394711,dealer18,304.9179827521055,anomaly
compact,5,1.5927611313556442,dealer20,409.314249133837,anomaly
compact,9,2.9355160230836885,dealer5,348.7961841692411,anomaly
sedan,10,6.1477781119576544,dealer22,366.0156499080451,anomaly
sedan,5,2.710086102659349,dealer15,435.23237774366373,anomaly
suv,10,13.116003144244079,dealer15,389.6037917168662,anomaly
sedan,8,4.420689109065597,dealer11,387.3041788415137,anomaly
compact,10,3.5946816601049263,dealer17,351.75646684814694,anomaly
suv,5,6.800833823225552,dealer21,298.13043211851914,anomaly
suv,1,0.9258746172113378,dealer1,612.2034136795713,anomaly
compact,3,1.1897603405407187,dealer2,424.2701534631779,anomaly
sedan,7,4.051468767884782,dealer4,376.8674819601279,anomaly
compact,5,1.8344385501834024,dealer7,412.74752558018383,anomaly
suv,8,9.778128650987608,dealer17,263.48147397305,anomaly
sedan,4,2.211366881063835,dealer10,222.72382631950262,anomaly
sedan,8,4.420689109065597,dealer11,187.30417884151373,anomaly
sedan,2,0.9906251767369784,dealer16,481.0666124333163,anomaly
sedan,4,2.211366881063835,dealer10,422.7238263195026,anomaly
sedan,3,2.4954145102312326,dealer6,318.38679351170583,anomaly
suv,6,6.410980065049879,dealer8,300.88683191773725,anomaly
suv,2,1.6030053093553047,dealer12,386.8425809270672,anomaly
sedan,7,4.68915773850358,dealer0,198.99262925753314,anomaly
compact,7,3.0356304561100216,dealer9,181.48431851715083,anomaly
